,orderID,customerID,employeeID,orderDate,requiredDate,shippedDate,shipperID,freight,productID,unitPrice_orders,quantity,discount,companyName_customers,contactName,contactTitle,city_customer,country_customer,categoryID,categoryName,description,productName,quantityPerUnit,unitPrice_products,discontinued,employeeName,title,city_employees,country_employees,reportsTo,companyName_shippers,Mon_Day_orderDate,Year_Quarter_orderDate,weeks_of_year_orderDate,Year_Month_orderDate,days_difference_required_shipped,Sales,freight_ratio_of_sales,percentile_unitPrice_orders,country_customer_rank_sales,companyName_customers_rank_Sales,product_rank_sales,employee_rank_sales,city_customer_rank_freight,day_order,month_order,quarter_order,year_order,weekofyear_order
55,10562,REGGC,1,2014-06-09,2014-07-07,2014-06-12,1,22.95,33,2.5,20,0.1,Reggiani Caseifici,Maurizio Moroni,Sales Associate,Reggio Emilia,Italy,4,Dairy Products,Cheeses,Geitost,500 g,2.5,0,Nancy Davolio,Sales Representative,New York,USA,8,Speedy Express,Jun-Mon,2014-Q2,2014-W23,2014-Jun,25,45.0,51.0,<0.1%,17,45,76,3,47,Monday,June,2,2014,23
56,1085,VICTE,1,2015-01-23,2015-03-06,2015-01-30,1,49.19,33,2.5,4,0.15,Victuailles En Stock,Mary Saveley,Sales Agent,Lyon,France,4,Dairy Products,Cheeses,Geitost,500 g,2.5,0,Nancy Davolio,Sales Representative,New York,USA,8,Speedy Express,Jan-Fri,2015-Q1,2015-W03,2015-Jan,35,8.5,578.706,<0.1%,5,42,76,3,36,Friday,January,1,2015,03
57,10567,HUNGO,1,2014-06-12,2014-07-10,2014-06-17,1,33.97,59,55.0,40,0.2,Hungry Owl All Night Grocers,Patricia Mckenna,Sales Associate,Cork,Ireland,4,Dairy Products,Cheeses,Raclette Courdavault,5 kg pkg.,55.0,0,Nancy Davolio,Sales Representative,New York,USA,8,Speedy Express,Jun-Thu,2014-Q2,2014-W23,2014-Jun,23,1760.0,1.93,<1.0%,10,5,3,3,6,Thursday,June,2,2014,23
58,10275,MAGAA,1,2013-08-07,2013-09-04,2013-08-09,1,26.93,59,44.0,6,0.05,Magazzini Alimentari Riuniti,Giovanni Rovelli,Marketing Manager,Bergamo,Italy,4,Dairy Products,Cheeses,Raclette Courdavault,5 kg pkg.,55.0,0,Nancy Davolio,Sales Representative,New York,USA,8,Speedy Express,Aug-Wed,2013-Q3,2013-W31,2013-Aug,26,250.79999542236328,10.738,<0.5%,17,44,3,3,39,Wednesday,August,3,2013,31
59,10653,FRANK,1,2014-09-02,2014-09-30,2014-09-19,1,93.25,6,34.0,20,0.1,Frankenversand,Peter Franken,Marketing Manager,München,Germany,4,Dairy Products,Cheeses,Camembert Pierrot,15 - 300 g rounds,34.0,0,Nancy Davolio,Sales Representative,New York,USA,8,Speedy Express,Sep-Tue,2014-Q3,2014-W35,2014-Sep,11,611.9999694824219,15.237,<0.8%,2,11,5,3,9,Tuesday,September,3,2014,35
60,10364,EASTC,1,2013-11-26,2014-01-07,2013-12-04,1,71.97,69,28.8,30,0.0,Eastern Connection,Ann Devon,Sales Agent,London,UK,4,Dairy Products,Cheeses,Gudbrandsdalsost,10 kg pkg.,36.0,0,Nancy Davolio,Sales Representative,New York,USA,8,Speedy Express,Nov-Tue,2013-Q4,2013-W47,2013-Nov,34,863.9999771118164,8.33,<0.9%,6,30,16,3,5,Tuesday,November,4,2013,47
61,10894,SAVEA,1,2015-02-18,2015-03-18,2015-02-20,1,116.13,69,36.0,50,0.05,Save A Lot Markets,Jose Pavarotti,Sales Representative,Boise,USA,4,Dairy Products,Cheeses,Gudbrandsdalsost,10 kg pkg.,36.0,0,Nancy Davolio,Sales Representative,New York,USA,8,Speedy Express,Feb-Wed,2015-Q1,2015-W07,2015-Feb,26,1710.0000381469727,6.791,<1.0%,1,3,16,3,1,Wednesday,February,1,2015,07
62,10364,EASTC,1,2013-11-26,2014-01-07,2013-12-04,1,71.97,71,17.2,5,0.0,Eastern Connection,Ann Devon,Sales Agent,London,UK,4,Dairy Products,Cheeses,Flotemysost,10 - 500 g pkgs.,21.5,0,Nancy Davolio,Sales Representative,New York,USA,8,Speedy Express,Nov-Tue,2013-Q4,2013-W47,2013-Nov,34,86.00000381469727,83.686,<0.2%,6,30,20,3,5,Tuesday,November,4,2013,47
63,10401,RATTC,1,2014-01-01,2014-01-29,2014-01-10,1,12.51,71,17.2,60,0.0,Rattlesnake Canyon Grocery,Paula Wilson,Assistant Sales Representative,Albuquerque,USA,4,Dairy Products,Cheeses,Flotemysost,10 - 500 g pkgs.,21.5,0,Nancy Davolio,Sales Representative,New York,USA,8,Speedy Express,Jan-Wed,2014-Q1,2014-W00,2014-Jan,19,1032.0000457763672,1.212,<0.9%,1,4,20,3,7,Wednesday,January,1,2014,00
64,10537,RICSU,1,2014-05-14,2014-05-28,2014-05-19,1,78.85,72,34.8,21,0.0,Richter Supermarkt,Michael Holz,Sales Manager,Genève,Switzerland,4,Dairy Products,Cheeses,Mozzarella Di Giovanni,24 - 200 g pkgs.,34.8,0,Nancy Davolio,Sales Representative,New York,USA,8,Speedy Express,May-Wed,2014-Q2,2014-W19,2014-May,9,730.7999839782715,10.79,<0.8%,13,19,11,3,20,Wednesday,May,2,2014,19
65,1068,OLDWO,1,2014-09-24,2014-10-22,2014-09-26,1,26.61,42,14.0,40,0.25,Old World Delicatessen,Rene Phillips,Sales Representative,Anchorage,USA,5,Grains & Cereals,"Breads, crackers, pasta, and cereal",Singaporean Hokkien Fried Mee,32 - 1 kg pkgs.,14.0,1,Nancy Davolio,Sales Representative,New York,USA,8,Speedy Express,Sep-Wed,2014-Q3,2014-W38,2014-Sep,26,420.0,6.336,<0.6%,1,29,46,3,25,Wednesday,September,3,2014,38
66,1069,HANAR,1,2014-10-02,2014-10-30,2014-10-03,1,15.8,56,38.0,20,0.25,Hanari Carnes,Mario Pontes,Accounting Manager,Rio de Janeiro,Brazil,5,Grains & Cereals,"Breads, crackers, pasta, and cereal",Gnocchi Di Nonna Alice,24 - 250 g pkgs.,38.0,0,Nancy Davolio,Sales Representative,New York,USA,8,Speedy Express,Oct-Thu,2014-Q4,2014-W39,2014-Oct,27,570.0,2.772,<0.7%,4,6,6,3,11,Thursday,October,4,2014,39
67,10618,MEREP,1,2014-08-01,2014-09-12,2014-08-08,1,154.68,56,38.0,20,0.0,Mère Paillarde,Jean Fresnière,Marketing Assistant,Montréal,Canada,5,Grains & Cereals,"Breads, crackers, pasta, and cereal",Gnocchi Di Nonna Alice,24 - 250 g pkgs.,38.0,0,Nancy Davolio,Sales Representative,New York,USA,8,Speedy Express,Aug-Fri,2014-Q3,2014-W30,2014-Aug,35,760.0,20.353,<0.8%,9,9,6,3,12,Friday,August,3,2014,30
68,10401,RATTC,1,2014-01-01,2014-01-29,2014-01-10,1,12.51,56,30.4,70,0.0,Rattlesnake Canyon Grocery,Paula Wilson,Assistant Sales Representative,Albuquerque,USA,5,Grains & Cereals,"Breads, crackers, pasta, and cereal",Gnocchi Di Nonna Alice,24 - 250 g pkgs.,38.0,0,Nancy Davolio,Sales Representative,New York,USA,8,Speedy Express,Jan-Wed,2014-Q1,2014-W00,2014-Jan,19,2127.999973297119,0.588,<1.0%,1,4,6,3,7,Wednesday,January,1,2014,00
69,11064,SAVEA,1,2015-05-01,2015-05-29,2015-05-04,1,30.09,17,39.0,77,0.1,Save A Lot Markets,Jose Pavarotti,Sales Representative,Boise,USA,6,Meat & Poultry,Prepared meats,Alice Mutton,20 - 1 kg tins,39.0,1,Nancy Davolio,Sales Representative,New York,USA,8,Speedy Express,May-Fri,2015-Q2,2015-W17,2015-May,25,2702.699882507324,1.113,<1.0%,1,3,8,3,1,Friday,May,2,2015,17
70,10825,DRACD,1,2015-01-09,2015-02-06,2015-01-14,1,79.25,53,32.8,20,0.0,Drachenblut Delikatessen,Sven Ottlieb,Order Administrator,Aachen,Germany,6,Meat & Poultry,Prepared meats,Perth Pasties,48 pieces,32.8,1,Nancy Davolio,Sales Representative,New York,USA,8,Speedy Express,Jan-Fri,2015-Q1,2015-W01,2015-Jan,23,655.9999847412109,12.081,<0.8%,2,63,18,3,50,Friday,January,1,2015,01
71,11064,SAVEA,1,2015-05-01,2015-05-29,2015-05-04,1,30.09,53,32.8,25,0.1,Save A Lot Markets,Jose Pavarotti,Sales Representative,Boise,USA,6,Meat & Poultry,Prepared meats,Perth Pasties,48 pieces,32.8,1,Nancy Davolio,Sales Representative,New York,USA,8,Speedy Express,May-Fri,2015-Q2,2015-W17,2015-May,25,737.999963760376,4.077,<0.8%,1,3,18,3,1,Friday,May,2,2015,17
72,10591,VAFFE,1,2014-07-07,2014-07-21,2014-07-16,1,55.92,54,7.45,50,0.0,Vaffeljernet,Palle Ibsen,Sales Manager,Århus,Denmark,6,Meat & Poultry,Prepared meats,Tourtière,16 pies,7.45,0,Nancy Davolio,Sales Representative,New York,USA,8,Speedy Express,Jul-Mon,2014-Q3,2014-W27,2014-Jul,5,372.49999046325684,15.012,<0.6%,12,27,61,3,22,Monday,July,3,2014,27
73,10902,FOLKO,1,2015-02-23,2015-03-23,2015-03-03,1,44.15,55,24.0,30,0.15,Folk Och Fä Hb,Maria Larsson,Owner,Bräcke,Sweden,6,Meat & Poultry,Prepared meats,Pâté Chinois,24 boxes x 2 pies,24.0,0,Nancy Davolio,Sales Representative,New York,USA,8,Speedy Express,Feb-Mon,2015-Q1,2015-W08,2015-Feb,20,612.0000457763672,7.214,<0.8%,8,8,22,3,8,Monday,February,1,2015,08
74,11064,SAVEA,1,2015-05-01,2015-05-29,2015-05-04,1,30.09,55,24.0,4,0.1,Save A Lot Markets,Jose Pavarotti,Sales Representative,Boise,USA,6,Meat & Poultry,Prepared meats,Pâté Chinois,24 boxes x 2 pies,24.0,0,Nancy Davolio,Sales Representative,New York,USA,8,Speedy Express,May-Fri,2015-Q2,2015-W17,2015-May,25,86.39999389648438,34.826,<0.2%,1,3,22,3,1,Friday,May,2,2015,17
75,11071,LILAS,1,2015-05-05,2015-06-02,2015-04-10,1,0.93,7,30.0,15,0.05,Lila Supermercado,Carlos González,Accounting Manager,Barquisimeto,Venezuela,7,Produce,Dried fruit and bean curd,Uncle Bob S Organic Dried Pears,12 - 1 lb pkgs.,30.0,0,Nancy Davolio,Sales Representative,New York,USA,8,Speedy Express,May-Tue,2015-Q2,2015-W18,2015-May,53,427.5,0.218,<0.6%,7,26,14,3,28,Tuesday,May,2,2015,18
76,10591,VAFFE,1,2014-07-07,2014-07-21,2014-07-16,1,55.92,7,30.0,10,0.0,Vaffeljernet,Palle Ibsen,Sales Manager,Århus,Denmark,7,Produce,Dried fruit and bean curd,Uncle Bob S Organic Dried Pears,12 - 1 lb pkgs.,30.0,0,Nancy Davolio,Sales Representative,New York,USA,8,Speedy Express,Jul-Mon,2014-Q3,2014-W27,2014-Jul,5,300.0,18.64,<0.5%,12,27,14,3,22,Monday,July,3,2014,27
77,10952,ALFKI,1,2015-03-16,2015-04-27,2015-03-24,1,40.42,28,45.6,2,0.0,Alfreds Futterkiste,Maria Anders,Sales Representative,Berlin,Germany,7,Produce,Dried fruit and bean curd,Rössle Sauerkraut,25 - 825 g cans,45.6,1,Nancy Davolio,Sales Representative,New York,USA,8,Speedy Express,Mar-Mon,2015-Q1,2015-W11,2015-Mar,34,91.19999694824219,44.32,<0.2%,2,57,10,3,54,Monday,March,1,2015,11
78,10976,HILAA,1,2015-03-25,2015-05-06,2015-04-03,1,37.97,28,45.6,20,0.0,Hilarion Abastos,Carlos Hernández,Sales Representative,San Cristóbal,Venezuela,7,Produce,Dried fruit and bean curd,Rössle Sauerkraut,25 - 825 g cans,45.6,1,Nancy Davolio,Sales Representative,New York,USA,8,Speedy Express,Mar-Wed,2015-Q1,2015-W12,2015-Mar,33,911.9999694824219,4.163,<0.9%,7,16,10,3,15,Wednesday,March,1,2015,12
79,10567,HUNGO,1,2014-06-12,2014-07-10,2014-06-17,1,33.97,51,53.0,3,0.0,Hungry Owl All Night Grocers,Patricia Mckenna,Sales Associate,Cork,Ireland,7,Produce,Dried fruit and bean curd,Manjimup Dried Apples,50 - 300 g pkgs.,53.0,0,Nancy Davolio,Sales Representative,New York,USA,8,Speedy Express,Jun-Thu,2014-Q2,2014-W23,2014-Jun,23,159.0,21.365,<0.3%,10,5,7,3,6,Thursday,June,2,2014,23
80,10537,RICSU,1,2014-05-14,2014-05-28,2014-05-19,1,78.85,51,53.0,6,0.0,Richter Supermarkt,Michael Holz,Sales Manager,Genève,Switzerland,7,Produce,Dried fruit and bean curd,Manjimup Dried Apples,50 - 300 g pkgs.,53.0,0,Nancy Davolio,Sales Representative,New York,USA,8,Speedy Express,May-Wed,2014-Q2,2014-W19,2014-May,9,318.0,24.796,<0.5%,13,19,7,3,20,Wednesday,May,2,2014,19
81,10821,SPLIR,1,2015-01-08,2015-02-05,2015-01-15,1,36.68,51,53.0,6,0.0,Split Rail Beer & Ale,Art Braunschweiger,Sales Manager,Lander,USA,7,Produce,Dried fruit and bean curd,Manjimup Dried Apples,50 - 300 g pkgs.,53.0,0,Nancy Davolio,Sales Representative,New York,USA,8,Speedy Express,Jan-Thu,2015-Q1,2015-W01,2015-Jan,21,318.0,11.535,<0.5%,1,37,7,3,35,Thursday,January,1,2015,01
82,10886,HANAR,1,2015-02-13,2015-03-13,2015-03-02,1,4.99,1,31.0,70,0.0,Hanari Carnes,Mario Pontes,Accounting Manager,Rio de Janeiro,Brazil,8,Seafood,Seaweed and fish,Ikura,12 - 200 ml jars,31.0,0,Nancy Davolio,Sales Representative,New York,USA,8,Speedy Express,Feb-Fri,2015-Q1,2015-W06,2015-Feb,11,2170.0,0.23,<1.0%,4,6,17,3,11,Friday,February,1,2015,06
83,10713,SAVEA,1,2014-10-22,2014-11-19,2014-10-24,1,167.05,1,31.0,18,0.0,Save A Lot Markets,Jose Pavarotti,Sales Representative,Boise,USA,8,Seafood,Seaweed and fish,Ikura,12 - 200 ml jars,31.0,0,Nancy Davolio,Sales Representative,New York,USA,8,Speedy Express,Oct-Wed,2014-Q4,2014-W42,2014-Oct,26,558.0,29.937,<0.7%,1,3,17,3,1,Wednesday,October,4,2014,42
84,11071,LILAS,1,2015-05-05,2015-06-02,2015-04-10,1,0.93,13,6.0,10,0.05,Lila Supermercado,Carlos González,Accounting Manager,Barquisimeto,Venezuela,8,Seafood,Seaweed and fish,Konbu,2 kg box,6.0,0,Nancy Davolio,Sales Representative,New York,USA,8,Speedy Express,May-Tue,2015-Q2,2015-W18,2015-May,53,56.99999809265137,1.632,<0.1%,7,26,60,3,28,Tuesday,May,2,2015,18
85,10894,SAVEA,1,2015-02-18,2015-03-18,2015-02-20,1,116.13,13,6.0,28,0.05,Save A Lot Markets,Jose Pavarotti,Sales Representative,Boise,USA,8,Seafood,Seaweed and fish,Konbu,2 kg box,6.0,0,Nancy Davolio,Sales Representative,New York,USA,8,Speedy Express,Feb-Wed,2015-Q1,2015-W07,2015-Feb,26,159.59999465942383,72.763,<0.3%,1,3,60,3,1,Wednesday,February,1,2015,07
86,10877,RICAR,1,2015-02-09,2015-03-09,2015-02-19,1,38.06,18,62.5,25,0.0,Ricardo Adocicados,Janete Limeira,Assistant Sales Agent,Rio de Janeiro,Brazil,8,Seafood,Seaweed and fish,Carnarvon Tigers,16 kg pkg.,62.5,0,Nancy Davolio,Sales Representative,New York,USA,8,Speedy Express,Feb-Mon,2015-Q1,2015-W06,2015-Feb,18,1562.5,2.436,<1.0%,4,33,9,3,11,Monday,February,1,2015,06
87,10401,RATTC,1,2014-01-01,2014-01-29,2014-01-10,1,12.51,3,20.7,18,0.0,Rattlesnake Canyon Grocery,Paula Wilson,Assistant Sales Representative,Albuquerque,USA,8,Seafood,Seaweed and fish,Nord Ost Matjeshering,10 - 200 g glasses,25.89,0,Nancy Davolio,Sales Representative,New York,USA,8,Speedy Express,Jan-Wed,2014-Q1,2014-W00,2014-Jan,19,372.60001373291016,3.357,<0.6%,1,4,33,3,7,Wednesday,January,1,2014,00
88,10371,LAMAI,1,2013-12-03,2013-12-31,2013-12-24,1,0.45,36,15.2,6,0.2,La Maison D Asie,Annette Roulet,Sales Manager,Toulouse,France,8,Seafood,Seaweed and fish,Inlagd Sill,24 - 250 g  jars,19.0,0,Nancy Davolio,Sales Representative,New York,USA,8,Speedy Express,Dec-Tue,2013-Q4,2013-W48,2013-Dec,7,72.95999908447266,0.617,<0.2%,5,41,32,3,37,Tuesday,December,4,2013,48
89,1027,WARTH,1,2013-08-01,2013-08-29,2013-08-02,1,136.54,36,15.2,30,0.0,Wartian Herkku,Pirkko Koskitalo,Accounting Manager,Oulu,Finland,8,Seafood,Seaweed and fish,Inlagd Sill,24 - 250 g  jars,19.0,0,Nancy Davolio,Sales Representative,New York,USA,8,Speedy Express,Aug-Thu,2013-Q3,2013-W30,2013-Aug,27,455.9999942779541,29.943,<0.7%,15,28,32,3,24,Thursday,August,3,2013,30
90,10351,ERNSH,1,2013-11-11,2013-12-09,2013-11-20,1,162.33,41,7.7,13,0.0,Ernst Handel,Roland Mendel,Sales Manager,Graz,Austria,8,Seafood,Seaweed and fish,Jack S New England Clam Chowder,12 - 12 oz cans,9.65,0,Nancy Davolio,Sales Representative,New York,USA,8,Speedy Express,Nov-Mon,2013-Q4,2013-W45,2013-Nov,19,100.09999752044678,162.168,<0.2%,3,2,45,3,2,Monday,November,4,2013,45
91,11064,SAVEA,1,2015-05-01,2015-05-29,2015-05-04,1,30.09,41,9.65,12,0.0,Save A Lot Markets,Jose Pavarotti,Sales Representative,Boise,USA,8,Seafood,Seaweed and fish,Jack S New England Clam Chowder,12 - 12 oz cans,9.65,0,Nancy Davolio,Sales Representative,New York,USA,8,Speedy Express,May-Fri,2015-Q2,2015-W17,2015-May,25,115.79999542236328,25.984,<0.3%,1,3,45,3,1,Friday,May,2,2015,17
92,10713,SAVEA,1,2014-10-22,2014-11-19,2014-10-24,1,167.05,45,9.5,110,0.0,Save A Lot Markets,Jose Pavarotti,Sales Representative,Boise,USA,8,Seafood,Seaweed and fish,Rogede Sild,1k pkg.,9.5,0,Nancy Davolio,Sales Representative,New York,USA,8,Speedy Express,Oct-Wed,2014-Q4,2014-W42,2014-Oct,26,1045.0,15.986,<0.9%,1,3,64,3,1,Wednesday,October,4,2014,42
93,10813,RICAR,1,2015-01-05,2015-02-02,2015-01-09,1,47.38,46,12.0,35,0.0,Ricardo Adocicados,Janete Limeira,Assistant Sales Agent,Rio de Janeiro,Brazil,8,Seafood,Seaweed and fish,Spegesild,4 - 450 g glasses,12.0,0,Nancy Davolio,Sales Representative,New York,USA,8,Speedy Express,Jan-Mon,2015-Q1,2015-W01,2015-Jan,24,420.0,11.281,<0.6%,4,33,56,3,11,Monday,January,1,2015,01
94,10713,SAVEA,1,2014-10-22,2014-11-19,2014-10-24,1,167.05,46,12.0,24,0.0,Save A Lot Markets,Jose Pavarotti,Sales Representative,Boise,USA,8,Seafood,Seaweed and fish,Spegesild,4 - 450 g glasses,12.0,0,Nancy Davolio,Sales Representative,New York,USA,8,Speedy Express,Oct-Wed,2014-Q4,2014-W42,2014-Oct,26,288.0,58.003,<0.5%,1,3,56,3,1,Wednesday,October,4,2014,42
95,10537,RICSU,1,2014-05-14,2014-05-28,2014-05-19,1,78.85,58,13.25,20,0.0,Richter Supermarkt,Michael Holz,Sales Manager,Genève,Switzerland,8,Seafood,Seaweed and fish,Escargots De Bourgogne,24 pieces,13.25,0,Nancy Davolio,Sales Representative,New York,USA,8,Speedy Express,May-Wed,2014-Q2,2014-W19,2014-May,9,265.0,29.755,<0.5%,13,19,57,3,20,Wednesday,May,2,2014,19
96,10537,RICSU,1,2014-05-14,2014-05-28,2014-05-19,1,78.85,73,15.0,9,0.0,Richter Supermarkt,Michael Holz,Sales Manager,Genève,Switzerland,8,Seafood,Seaweed and fish,Röd Kaviar,24 - 150 g jars,15.0,0,Nancy Davolio,Sales Representative,New York,USA,8,Speedy Express,May-Wed,2014-Q2,2014-W19,2014-May,9,135.0,58.407,<0.3%,13,19,65,3,20,Wednesday,May,2,2014,19
97,1107,LEHMS,2,2015-05-05,2015-06-02,2015-04-10,1,136.0,1,18.0,40,0.15,Lehmanns Marktstand,Renate Messner,Sales Representative,Frankfurt a M ,Germany,1,Beverages,"Soft drinks, coffees, teas, beers, and ales",Chai,10 boxes x 20 bags,18.0,0,Andrew Fuller,Vice President Sales,New York,USA,nan,Speedy Express,May-Tue,2015-Q2,2015-W18,2015-May,53,612.0000076293945,22.222,<0.8%,2,20,35,4,21,Tuesday,May,2,2015,18
98,11005,WILMK,2,2015-04-07,2015-05-05,2015-04-10,1,0.75,1,18.0,2,0.0,Wilman Kala,Matti Karttunen,Owner Marketing Assistant,Helsinki,Finland,1,Beverages,"Soft drinks, coffees, teas, beers, and ales",Chai,10 boxes x 20 bags,18.0,0,Andrew Fuller,Vice President Sales,New York,USA,nan,Speedy Express,Apr-Tue,2015-Q2,2015-W14,2015-Apr,25,36.0,2.083,<0.1%,15,69,35,4,61,Tuesday,April,2,2015,14
99,10327,FOLKO,2,2013-10-11,2013-11-08,2013-10-14,1,63.36,2,15.2,25,0.2,Folk Och Fä Hb,Maria Larsson,Owner,Bräcke,Sweden,1,Beverages,"Soft drinks, coffees, teas, beers, and ales",Chang,24 - 12 oz bottles,19.0,0,Andrew Fuller,Vice President Sales,New York,USA,nan,Speedy Express,Oct-Fri,2013-Q4,2013-W40,2013-Oct,25,303.99999618530273,20.842,<0.5%,8,8,25,4,8,Friday,October,4,2013,40
100,10787,LAMAI,2,2014-12-19,2015-01-02,2014-12-26,1,249.93,2,19.0,15,0.05,La Maison D Asie,Annette Roulet,Sales Manager,Toulouse,France,1,Beverages,"Soft drinks, coffees, teas, beers, and ales",Chang,24 - 12 oz bottles,19.0,0,Andrew Fuller,Vice President Sales,New York,USA,nan,Speedy Express,Dec-Fri,2014-Q4,2014-W50,2014-Dec,7,270.7499885559082,92.31,<0.5%,5,41,25,4,37,Friday,December,4,2014,50
101,1107,LEHMS,2,2015-05-05,2015-06-02,2015-04-10,1,136.0,2,19.0,20,0.15,Lehmanns Marktstand,Renate Messner,Sales Representative,Frankfurt a M ,Germany,1,Beverages,"Soft drinks, coffees, teas, beers, and ales",Chang,24 - 12 oz bottles,19.0,0,Andrew Fuller,Vice President Sales,New York,USA,nan,Speedy Express,May-Tue,2015-Q2,2015-W18,2015-May,53,322.99999237060547,42.105,<0.5%,2,20,25,4,21,Tuesday,May,2,2015,18
102,1028,BERGS,2,2013-08-14,2013-09-11,2013-09-12,1,8.98,24,3.6,12,0.0,Berglunds Snabbköp,Christina Berglund,Order Administrator,Luleå,Sweden,1,Beverages,"Soft drinks, coffees, teas, beers, and ales",Guarana Fantastica,12 - 355 ml cans,4.5,1,Andrew Fuller,Vice President Sales,New York,USA,nan,Speedy Express,Aug-Wed,2013-Q3,2013-W32,2013-Aug,-1,43.19999885559082,20.787,<0.1%,8,13,63,4,10,Wednesday,August,3,2013,32
103,11009,GODOS,2,2015-04-08,2015-05-06,2015-04-10,1,59.11,24,4.5,12,0.0,Godos Cocina Típica,José Pedro Freyre,Sales Manager,Sevilla,Spain,1,Beverages,"Soft drinks, coffees, teas, beers, and ales",Guarana Fantastica,12 - 355 ml cans,4.5,1,Andrew Fuller,Vice President Sales,New York,USA,nan,Speedy Express,Apr-Wed,2015-Q2,2015-W14,2015-Apr,26,54.0,109.463,<0.1%,16,36,63,4,34,Wednesday,April,2,2015,14
104,10541,HANAR,2,2014-05-19,2014-06-16,2014-05-29,1,68.65,24,4.5,35,0.1,Hanari Carnes,Mario Pontes,Accounting Manager,Rio de Janeiro,Brazil,1,Beverages,"Soft drinks, coffees, teas, beers, and ales",Guarana Fantastica,12 - 355 ml cans,4.5,1,Andrew Fuller,Vice President Sales,New York,USA,nan,Speedy Express,May-Mon,2014-Q2,2014-W20,2014-May,18,141.74998998641968,48.43,<0.3%,4,6,63,4,11,Monday,May,2,2014,20
105,10595,ERNSH,2,2014-07-10,2014-08-07,2014-07-14,1,96.78,35,18.0,30,0.25,Ernst Handel,Roland Mendel,Sales Manager,Graz,Austria,1,Beverages,"Soft drinks, coffees, teas, beers, and ales",Steeleye Stout,24 - 12 oz bottles,18.0,0,Andrew Fuller,Vice President Sales,New York,USA,nan,Speedy Express,Jul-Thu,2014-Q3,2014-W27,2014-Jul,24,405.0,23.896,<0.6%,3,2,31,4,2,Thursday,July,3,2014,27
106,10541,HANAR,2,2014-05-19,2014-06-16,2014-05-29,1,68.65,38,263.5,4,0.1,Hanari Carnes,Mario Pontes,Accounting Manager,Rio de Janeiro,Brazil,1,Beverages,"Soft drinks, coffees, teas, beers, and ales",Côte De Blaye,12 - 75 cl bottles,263.5,0,Andrew Fuller,Vice President Sales,New York,USA,nan,Speedy Express,May-Mon,2014-Q2,2014-W20,2014-May,18,948.5999755859375,7.237,<0.9%,4,6,1,4,11,Monday,May,2,2014,20
107,10865,QUICK,2,2015-02-02,2015-02-16,2015-02-12,1,348.14,38,263.5,60,0.05,Quick Stop,Horst Kloss,Accounting Manager,Cunewalde,Germany,1,Beverages,"Soft drinks, coffees, teas, beers, and ales",Côte De Blaye,12 - 75 cl bottles,263.5,0,Andrew Fuller,Vice President Sales,New York,USA,nan,Speedy Express,Feb-Mon,2015-Q1,2015-W05,2015-Feb,4,15019.499816894531,2.318,<1.0%,2,1,1,4,3,Monday,February,1,2015,05
108,10865,QUICK,2,2015-02-02,2015-02-16,2015-02-12,1,348.14,39,18.0,80,0.05,Quick Stop,Horst Kloss,Accounting Manager,Cunewalde,Germany,1,Beverages,"Soft drinks, coffees, teas, beers, and ales",Chartreuse Verte,750 cc per bottle,18.0,0,Andrew Fuller,Vice President Sales,New York,USA,nan,Speedy Express,Feb-Mon,2015-Q1,2015-W05,2015-Feb,4,1368.0000305175781,25.449,<1.0%,2,1,37,4,3,Monday,February,1,2015,05
109,10982,BOTTM,2,2015-03-27,2015-04-24,2015-04-08,1,14.01,43,46.0,9,0.0,Bottom Dollar Markets,Elizabeth Lincoln,Accounting Manager,Tsawassen,Canada,1,Beverages,"Soft drinks, coffees, teas, beers, and ales",Ipoh Coffee,16 - 500 g tins,46.0,0,Andrew Fuller,Vice President Sales,New York,USA,nan,Speedy Express,Mar-Fri,2015-Q1,2015-W12,2015-Mar,16,414.0,3.384,<0.6%,9,18,12,4,29,Friday,March,1,2015,12
110,10673,WILMK,2,2014-09-18,2014-10-16,2014-09-19,1,22.76,43,46.0,6,0.0,Wilman Kala,Matti Karttunen,Owner Marketing Assistant,Helsinki,Finland,1,Beverages,"Soft drinks, coffees, teas, beers, and ales",Ipoh Coffee,16 - 500 g tins,46.0,0,Andrew Fuller,Vice President Sales,New York,USA,nan,Speedy Express,Sep-Thu,2014-Q3,2014-W37,2014-Sep,27,276.0,8.246,<0.5%,15,69,12,4,61,Thursday,September,3,2014,37
111,10502,PERIC,2,2014-04-10,2014-05-08,2014-04-29,1,69.32,67,14.0,30,0.0,Pericles Comidas Clásicas,Guillermo Fernández,Sales Representative,Mexico City,Mexico,1,Beverages,"Soft drinks, coffees, teas, beers, and ales",Laughing Lumberjack Lager,24 - 12 oz bottles,14.0,0,Andrew Fuller,Vice President Sales,New York,USA,nan,Speedy Express,Apr-Thu,2014-Q2,2014-W14,2014-Apr,9,420.0,16.505,<0.6%,14,59,74,4,16,Thursday,April,2,2014,14
